base_year,datetime,economic,economic_index,pid,year_month
2010,2015-08-01,lagging,97.4341719745223,5554.0,201508
2010,2015-08-01,coincident,99.06055072961370,5554.0,201508
2010,2015-08-01,leading,100.50790374331600,5554.0,201508
2010,2015-09-01,lagging,97.84528662420380,5588.0,201509
2010,2015-09-01,leading,100.18289839572200,5588.0,201509
2010,2015-09-01,coincident,99.23650197424890,5588.0,201509
2010,2015-10-01,coincident,99.41245321888410,6610.0,201510
2010,2015-10-01,lagging,98.09195541401270,6610.0,201510
2010,2015-10-01,leading,100.83290909090900,6610.0,201510
2010,2015-11-01,lagging,98.33862420382170,6639.0,201511
2010,2015-11-01,leading,101.23916577540100,6639.0,201511
2010,2015-11-01,coincident,99.6763800858369,6639.0,201511
2010,2015-12-01,lagging,98.58529299363060,6666.0,201512
2010,2015-12-01,coincident,99.41245321888410,6666.0,201512
2010,2015-12-01,leading,100.50790374331600,6666.0,201512
2010,2016-01-01,leading,100.10164705882400,6683.0,201601
2010,2016-01-01,lagging,98.6675159235669,6683.0,201601
2010,2016-01-01,coincident,99.58840446351930,6683.0,201601
2010,2016-02-01,leading,100.10164705882400,6702.0,201602
2010,2016-02-01,lagging,98.99640764331210,6702.0,201602
2010,2016-02-01,coincident,99.6763800858369,6702.0,201602
2010,2016-03-01,coincident,99.6763800858369,6730.0,201603
2010,2016-03-01,leading,100.26414973262000,6730.0,201603
2010,2016-03-01,lagging,99.40752229299370,6730.0,201603
2010,2016-04-01,coincident,99.94030695278970,6752.0,201604
2010,2016-04-01,lagging,99.90085987261150,6752.0,201604
2010,2016-04-01,leading,100.6704064171120,6752.0,201604
2010,2016-05-01,leading,100.50790374331600,6778.0,201605
2010,2016-05-01,lagging,100.2297515923570,6778.0,201605
2010,2016-05-01,coincident,99.8523313304721,6778.0,201605
2010,2016-06-01,coincident,100.11625819742500,6804.0,201606
2010,2016-06-01,leading,100.50790374331600,6804.0,201606
2010,2016-06-01,lagging,100.2297515923570,6804.0,201606
2010,2016-07-01,lagging,100.1475286624200,6824.0,201607
2010,2016-07-01,leading,100.99541176470600,6824.0,201607
2010,2016-07-01,coincident,100.20423381974200,6824.0,201607
2010,2016-08-01,coincident,100.38018506437800,6852.0,201608
2010,2016-08-01,leading,100.83290909090900,6852.0,201608
2010,2016-08-01,lagging,100.3941974522290,6852.0,201608
2010,2016-09-01,lagging,100.55864331210200,6878.0,201609
2010,2016-09-01,leading,101.07666310160400,6878.0,201609
2010,2016-09-01,coincident,100.46816068669500,6878.0,201609
2010,2016-10-01,leading,101.15791443850300,6906.0,201610
2010,2016-10-01,lagging,101.05198089172000,6906.0,201610
2010,2016-10-01,coincident,100.55613630901300,6906.0,201610
2010,2016-11-01,lagging,101.29864968152900,6939.0,201611
2010,2016-11-01,leading,101.23916577540100,6939.0,201611
2010,2016-11-01,coincident,100.82006317596600,6939.0,201611
2010,2016-12-01,coincident,100.55613630901300,6971.0,201612
2010,2016-12-01,leading,101.23916577540100,6971.0,201612
2010,2016-12-01,lagging,101.46309554140100,6971.0,201612
2010,2017-01-01,lagging,101.70976433121000,6992.0,201701
2010,2017-01-01,leading,101.97042780748700,6992.0,201701
2010,2017-01-01,coincident,100.64411193133000,6992.0,201701
2010,2017-02-01,lagging,101.5453184713380,7013.0,201702
2010,2017-02-01,coincident,101.08399004291800,7013.0,201702
2010,2017-02-01,leading,102.5391871657750,7013.0,201702
2010,2017-03-01,lagging,101.6275414012740,7041.0,201703
2010,2017-03-01,coincident,101.08399004291800,7041.0,201703
2010,2017-03-01,leading,102.94544385026700,7041.0,201703
2010,2017-04-01,lagging,102.03865605095500,7085.0,201704
2010,2017-04-01,leading,103.10794652406400,7085.0,201704
2010,2017-04-01,coincident,101.34791690987100,7085.0,201704
2010,2017-05-01,leading,103.18919786096300,7124.0,201705
2010,2017-05-01,lagging,102.12087898089200,7124.0,201705
2010,2017-05-01,coincident,101.43589253218900,7124.0,201705
2010,2017-06-01,coincident,101.61184377682400,7150.0,201706
2010,2017-06-01,lagging,102.28532484076400,7150.0,201706
2010,2017-06-01,leading,103.83920855615000,7150.0,201706
2010,2017-07-01,leading,104.24546524064200,7173.0,201707
2010,2017-07-01,coincident,101.78779502145900,7173.0,201707
2010,2017-07-01,lagging,102.61421656051000,7173.0,201707
2010,2017-08-01,coincident,101.87577064377700,7204.0,201708
2010,2017-08-01,leading,104.6517219251340,7204.0,201708
2010,2017-08-01,lagging,102.94310828025500,7204.0,201708
2010,2017-09-01,coincident,101.78779502145900,7227.0,201709
2010,2017-09-01,lagging,102.94310828025500,7227.0,201709
2010,2017-09-01,leading,104.48921925133700,7227.0,201709
2010,2017-10-01,lagging,103.18977707006400,7257.0,201710
2010,2017-10-01,leading,105.95174331550800,7257.0,201710
2010,2017-10-01,coincident,102.2276731330470,7257.0,201710
2010,2017-11-01,coincident,102.49160000000000,7279.0,201711
2010,2017-11-01,lagging,103.272,7279.0,201711
2010,2017-11-01,leading,106.358,7279.0,201711
2016,2017-12-01,lagging,104.0,7302.0,201712
2016,2017-12-01,coincident,102.8,7302.0,201712
2016,2017-12-01,leading,107.0,7302.0,201712
2016,2018-01-01,lagging,104.0,7326.0,201801
2016,2018-01-01,leading,108.1,7326.0,201801
2016,2018-01-01,coincident,103.0,7326.0,201801
2016,2018-02-01,coincident,103.3,7369.0,201802
2016,2018-02-01,lagging,104.3,7369.0,201802
2016,2018-02-01,leading,108.7,7369.0,201802
2016,2018-03-01,leading,109.0,7409.0,201803
2016,2018-03-01,coincident,103.4,7409.0,201803
2016,2018-03-01,lagging,104.5,7409.0,201803
2016,2018-04-01,lagging,104.7,7434.0,201804
2016,2018-04-01,leading,109.4,7434.0,201804
2016,2018-04-01,coincident,103.5,7434.0,201804
2016,2018-05-01,coincident,103.7,7466.0,201805
2016,2018-05-01,lagging,105.2,7466.0,201805
2016,2018-05-01,leading,109.5,7466.0,201805
2016,2018-06-01,leading,109.8,7496.0,201806
2016,2018-06-01,coincident,103.9,7496.0,201806
2016,2018-06-01,lagging,105.4,7496.0,201806
2016,2018-07-01,coincident,104.2,7521.0,201807
2016,2018-07-01,leading,110.7,7521.0,201807
2016,2018-07-01,lagging,105.2,7521.0,201807
2016,2018-08-01,coincident,104.3,7543.0,201808
2016,2018-08-01,lagging,105.4,7543.0,201808
2016,2018-08-01,leading,111.2,7543.0,201808
2016,2018-09-01,leading,111.8,7570.0,201809
2016,2018-09-01,lagging,105.3,7570.0,201809
2016,2018-09-01,coincident,104.4,7570.0,201809
2016,2018-10-01,lagging,105.5,7606.0,201810
2016,2018-10-01,coincident,104.7,7606.0,201810
2016,2018-10-01,leading,112.1,7606.0,201810
2016,2018-11-01,lagging,106.0,7633.0,201811
2016,2018-11-01,coincident,104.9,7633.0,201811
2016,2018-11-01,leading,111.8,7633.0,201811
2016,2018-12-01,coincident,105.1,7786.0,201812
2016,2018-12-01,leading,111.7,7786.0,201812
2016,2018-12-01,lagging,106.7,7786.0,201812
2016,2019-01-01,leading,111.3,8929.0,201901
2016,2019-01-01,lagging,106.8,8929.0,201901
2016,2019-01-01,coincident,105.7,8929.0,201901
2016,2019-02-01,leading,111.5,8958.0,201902
2016,2019-02-01,lagging,107.0,8958.0,201902
2016,2019-02-01,coincident,105.9,8958.0,201902
2016,2019-03-01,coincident,105.8,9005.0,201903
2016,2019-03-01,leading,111.9,9005.0,201903
2016,2019-03-01,lagging,107.0,9005.0,201903
2016,2019-04-01,lagging,107.2,9049.0,201904
2016,2019-04-01,leading,112.1,9049.0,201904
2016,2019-04-01,coincident,105.7,9049.0,201904
2016,2019-05-01,leading,111.8,9084.0,201905
2016,2019-05-01,coincident,105.9,9084.0,201905
2016,2019-05-01,lagging,107.0,9084.0,201905
2016,2019-06-01,leading,111.5,9117.0,201906
2016,2019-06-01,coincident,105.9,9117.0,201906
2016,2019-06-01,lagging,107.7,9117.0,201906
2016,2019-07-01,lagging,108.5,9155.0,201907
2016,2019-07-01,coincident,106.2,9155.0,201907
2016,2019-07-01,leading,112.2,9155.0,201907
2016,2019-08-01,lagging,108.2,9190.0,201908
2016,2019-08-01,coincident,106.4,9190.0,201908
2016,2019-08-01,leading,112.1,9190.0,201908
2016,2019-09-01,lagging,108.3,9222.0,201909
2016,2019-09-01,coincident,106.4,9222.0,201909
2016,2019-09-01,leading,111.9,9222.0,201909
2016,2019-10-01,leading,111.7,9263.0,201910
2016,2019-10-01,lagging,108.1,9263.0,201910
2016,2019-10-01,coincident,106.5,9263.0,201910
2016,2019-11-01,lagging,108.7,9302.0,201911
2016,2019-11-01,leading,111.6,9302.0,201911
2016,2019-11-01,coincident,106.8,9302.0,201911
2016,2019-12-01,leading,111.2,9350.0,201912
2016,2019-12-01,lagging,108.8,9350.0,201912
2016,2019-12-01,coincident,107.2,9350.0,201912
2016,2020-01-01,leading,112.1,9400.0,202001
2016,2020-01-01,coincident,107.3,9400.0,202001
2016,2020-01-01,lagging,108.7,9400.0,202001
2016,2020-02-01,coincident,107.6,9444.0,202002
2016,2020-02-01,lagging,109.1,9444.0,202002
2016,2020-02-01,leading,112.1,9444.0,202002
2016,2020-03-01,lagging,110.2,9489.0,202003
2016,2020-03-01,leading,104.2,9489.0,202003
2016,2020-03-01,coincident,106.6,9489.0,202003
2016,2020-04-01,leading,98.8,,202004
2016,2020-04-01,coincident,96.6,,202004
2016,2020-04-01,lagging,115.3,,202004
2016,2020-05-01,leading,99.8,,202005
2016,2020-05-01,coincident,95.3,,202005
2016,2020-05-01,lagging,111.4,,202005
2016,2020-06-01,leading,102.0,,202006
2016,2020-06-01,coincident,96.7,,202006
2016,2020-06-01,lagging,110.8,,202006
2016,2020-07-01,leading,104.4,,202007
2016,2020-07-01,coincident,99.2,,202007
2016,2020-07-01,lagging,109.2,,202007
2016,2020-08-01,leading,106.5,,202008
2016,2020-08-01,coincident,100.8,,202008
2016,2020-08-01,lagging,107.6,,202008
2016,2020-09-01,leading,107.2,,202009
2016,2020-09-01,coincident,101.7,,202009
2016,2020-09-01,lagging,107.6,,202009
2016,2020-10-01,leading,108.2,,202010
2016,2020-10-01,coincident,102.7,,202010
2016,2020-10-01,lagging,107.1,,202010
2016,2020-11-01,leading,109.1,,202011
2016,2020-11-01,coincident,103.2,,202011
2016,2020-11-01,lagging,106.9,,202011
2016,2020-12-01,leading,109.5,,202012
2016,2020-12-01,coincident,103.3,,202012
2016,2020-12-01,lagging,107.6,,202012
2016,2021-01-01,leading,110.3,,202101
2016,2021-01-01,coincident,103.3,,202101
2016,2021-01-01,lagging,106.2,,202101
2016,2021-02-01,leading,110.5,,202102
2016,2021-02-01,coincident,103.0,,202102
2016,2021-02-01,lagging,104.5,,202102
2016,2021-03-01,leading,111.6,,202103
2016,2021-03-01,coincident,104.0,,202103
2016,2021-04-01,leading,113.3,,202104
2016,2021-04-01,coincident,104.1,,202104
2016,2021-04-01,lagging,104.7,,202104
2016,2021-05-01,leading,114.5,,202105
2016,2021-05-01,coincident,105.1,,202105
2016,2021-05-01,lagging,103.0,,202105
2016,2021-06-01,leading,115.1,,202106
2016,2021-06-01,coincident,105.5,,202106
2016,2021-06-01,lagging,105.8,,202106
2016,2021-07-01,leading,116.0,,202107
2016,2021-07-01,coincident,105.6,,202107
2016,2021-07-01,lagging,106.5,,202107
2016,2021-08-01,leading,117.1,,202108
2016,2021-08-01,coincident,105.9,,202108
2016,2021-08-01,lagging,106.3,,202108
2016,2021-09-01,leading,117.5,,202109
2016,2021-09-01,coincident,105.8,,202109
2016,2021-09-01,lagging,106.5,,202109
2016,2021-10-01,leading,118.3,,202110
2016,2021-10-01,coincident,106.3,,202110
2016,2021-10-01,lagging,107.4,,202110
2016,2021-10-01,leading,118.3,,202110
2016,2021-10-01,coincident,106.3,,202110
2016,2021-10-01,lagging,107.4,,202110
2016,2021-11-01,leading,119.9,,202111
2016,2021-11-01,coincident,106.7,,202111
2016,2021-11-01,lagging,107.2,,202111
2016,2021-12-01,leading,120.8,,202112
2016,2021-12-01,coincident,107.4,,202112
2016,2021-12-01,lagging,109.4,,202112
2016,2022-01-01,leading,119.6,,202201
2016,2022-01-01,coincident,107.9,,202201
2016,2022-01-01,lagging,110.2,,202201
2016,2022-02-01,leading,119.9,,202202
2016,2022-02-01,coincident,108.0,,202202
2016,2022-02-01,lagging,110.3,,202202
2016,2022-03-01,leading,119.8,,202203
2016,2022-03-01,coincident,108.7,,202203
2016,2022-03-01,lagging,110.9,,202203
2016,2022-04-01,leading,119.2,,202204
2016,2022-04-01,coincident,108.8,,202204
2016,2022-04-01,lagging,111.6,,202204
2016,2022-05-01,leading,118.3,,202205
2016,2022-05-01,coincident,108.8,,202205
2016,2022-05-01,lagging,112.9,,202205
2016,2022-06-01,leading,117.1,,202206
2016,2022-06-01,coincident,108.6,,202206
2016,2022-06-01,lagging,113.9,,202206
2016,2022-07-01,leading,116.6,,202207
2016,2022-07-01,coincident,108.6,,202207
2016,2022-07-01,lagging,114.4,,202207
2016,2022-08-01,leading,116.2,,202208
2016,2022-08-01,coincident,108.7,,202208
2016,2022-08-01,lagging,115.4,,202208
2016,2022-09-01,leading,115.9,,202209
2016,2022-09-01,coincident,108.9,,202209
2016,2022-09-01,lagging,116.2,,202209
2016,2022-10-01,leading,114.9,,202210
2016,2022-10-01,coincident,109.3,,202210
2016,2022-10-01,lagging,116.3,,202210
2016,2022-11-01,leading,113.5,,202211
2016,2022-11-01,coincident,109.4,,202211
2016,2022-11-01,lagging,116.4,,202211
2016,2022-12-01,leading,110.5,,202212
2016,2022-12-01,coincident,109.6,,202212
2016,2022-12-01,lagging,117.6,,202212
